transaction_id,account_id,customer_id,transaction_datetime,transaction_type,transaction_channel,transaction_amount,currency,beneficiary_id,source_location,destination_location,device_id,ip_address,transaction_status,failure_reason,settlement_status,fraud_flag,seed_risk_score
TXN0000013500,ACC000004019,CUST0006694,2024-05-28 14:57:57,UPI,API,3492.32,INR,BEN0011274,Indore,Mumbai,DEV0011831,11.173.210.11,SUCCESS,,SETTLED,N,15
TXN0000010154,ACC000010787,CUST0005495,2024-02-06 07:33:35,ATM_WITHDRAWAL,MOBILE,4888.59,INR,BEN0006176,Jaipur,Indore,DEV0008888,108.99.49.13,SUCCESS,,SETTLED,N,10
TXN0000007072,ACC000001673,CUST0007141,2023-04-23 05:10:22,INTERNAL_TRANSFER,BRANCH,4409.29,INR,BEN0012925,Mumbai,Indore,DEV0009632,124.60.66.162,SUCCESS,,SETTLED,N,10
TXN0000012980,ACC000011973,CUST0004754,2024-08-20 10:06:39,ATM_WITHDRAWAL,POS,3429.27,INR,BEN0005992,Lucknow,New Delhi,DEV0001875,15.212.227.124,SUCCESS,,SETTLED,N,30
TXN0000009889,ACC000002278,CUST0008101,2026-01-11 07:07:22,NEFT,MOBILE,10617.94,INR,BEN0011981,Jaipur,New Delhi,DEV0000531,45.104.144.76,SUCCESS,,SETTLED,N,10
TXN0000005073,ACC000001208,CUST0001885,2025-04-25 20:53:01,NEFT,ATM,53861.2,GBP,BEN0002657,New Delhi,Lucknow,DEV0001735,99.112.183.139,SUCCESS,,SETTLED,N,20
TXN0000021289,ACC000012534,CUST0004606,2023-12-18 22:05:06,INTERNAL_TRANSFER,MOBILE,2598.23,INR,BEN0012505,Kochi,Chennai,DEV0010413,192.200.242.34,SUCCESS,,SETTLED,N,10
TXN0000009980,ACC000000305,CUST0008731,2025-06-25 23:19:14,CARD_PURCHASE,INTERNET_BANKING,4148.64,INR,BEN0009711,Mumbai,Bhubaneswar,DEV0007371,181.46.73.63,SUCCESS,,NOT_APPLICABLE,N,20
TXN0000019438,ACC000009518,CUST0007265,2024-04-09 08:54:23,IMPS,MOBILE,226.24,INR,BEN0002817,Lucknow,Jaipur,DEV0007421,176.215.185.210,SUCCESS,,SETTLED,N,10
TXN0000008260,ACC000012894,CUST0000343,2024-02-15 19:57:38,CARD_PURCHASE,ATM,4333.13,INR,BEN0009232,Chennai,Indore,DEV0002428,212.231.233.2,SUCCESS,,SETTLED,N,20
TXN0000022176,ACC000011767,CUST0008758,2023-01-24 09:50:32,UPI,MOBILE,6411.47,INR,BEN0014442,Indore,New Delhi,DEV0010488,81.249.180.245,SUCCESS,,PENDING,N,10
TXN0000004606,ACC000007055,CUST0005555,2025-08-22 09:33:16,UPI,MOBILE,10944.69,INR,BEN0004111,Bengaluru,Indore,DEV0006222,183.57.27.171,SUCCESS,,SETTLED,N,20
TXN0000022176,ACC000005714,CUST0005804,2025-12-05 16:51:23,CARD_PURCHASE,MOBILE,7266.19,INR,BEN0014651,Kolkata,Bhubaneswar,DEV0005472,150.54.104.95,SUCCESS,,SETTLED,N,30
TXN0000000139,ACC000014531,CUST0003336,2023-07-19 06:16:10,NEFT,MOBILE,4803.05,INR,BEN0014662,Jaipur,Lucknow,DEV0003725,87.82.173.133,SUCCESS,,SETTLED,N,30
TXN0000020218,ACC000012396,CUST0008595,2023-03-30 19:05:12,ATM_WITHDRAWAL,MOBILE,7500.32,INR,BEN0011685,Indore,Ahmedabad,DEV0006989,38.146.124.160,SUCCESS,,SETTLED,N,10
TXN0000000777,ACC000008043,CUST0008112,2025-10-23 05:47:55,UPI,MOBILE,1174.22,INR,BEN0004185,Kochi,Indore,DEV0006066,61.214.81.190,SUCCESS,,SETTLED,N,0
TXN0000016000,ACC000012077,CUST0006635,2023-03-14 01:48:19,BILL_PAYMENT,POS,14944.05,INR,BEN0004622,Jaipur,Bhubaneswar,DEV0002585,126.242.166.190,SUCCESS,,SETTLED,N,20
TXN0000020207,ACC000011034,CUST0006588,2023-05-07 07:40:23,NEFT,MOBILE,3775.95,INR,BEN0005542,New Delhi,Lucknow,DEV0010985,99.154.59.53,FAILED,SERVICE_UNAVAILABLE,SETTLED,N,25
TXN0000010071,ACC000005011,CUST0000375,2025-02-13 20:29:36,UPI,MOBILE,2166.12,INR,BEN0005012,Hyderabad,Hyderabad,DEV0003605,192.144.51.180,SUCCESS,,SETTLED,N,20
TXN0000020458,ACC000014441,CUST0000835,2026-07-10 19:31:58,CARD_PURCHASE,MOBILE,17911.65,INR,BEN0004360,Kochi,Hyderabad,DEV0010946,194.131.56.162,PENDING,DUPLICATE_TRANSACTION,SETTLED,N,0
TXN0000021289,ACC000007298,CUST0004046,2026-04-03 19:48:31,ATM_WITHDRAWAL,ATM,9598.8,INR,BEN0003682,Mumbai,Bhubaneswar,DEV0001351,36.58.138.241,SUCCESS,,SETTLED,N,30
TXN0000011412,ACC000014646,CUST0003123,2025-02-07 03:50:49,NEFT,POS,9503.52,INR,BEN0009291,Kolkata,Ahmedabad,DEV0011617,172.3.85.63,SUCCESS,,SETTLED,N,30
TXN0000011146,ACC000005951,CUST0002062,2025-04-21 22:29:53,ATM_WITHDRAWAL,BRANCH,1505.48,INR,BEN0014000,Mumbai,Chennai,DEV0011570,181.66.254.101,SUCCESS,,SETTLED,N,10
TXN0000018623,ACC000006809,CUST0005351,2024-07-18 20:15:47,UPI,POS,16934.28,INR,BEN0013284,Ahmedabad,Mumbai,DEV0011562,37.30.36.51,SUCCESS,,SETTLED,N,30
TXN0000006669,ACC000011757,CUST0004120,2024-09-05 01:50:06,UPI,INTERNET_BANKING,40447.15,INR,BEN0003010,Lucknow,Ahmedabad,DEV0001704,108.129.46.239,SUCCESS,,SETTLED,N,10
